"","file","date","time","magnification","landscape","tube_id","position","measure_point","initial_species","extinction","n_extinctions","correlation","bioarea","Tet","Col","Ble","Ble_shadow","Unassigned","local_simpson","landscape_simpson","hours"
"169","sample_0169","2019-03-18",10,1,11,169,9,"t0","Tet",TRUE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"170","sample_0170","2019-03-18",10,1,11,170,10,"t0","Ble",FALSE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"171","sample_0171","2019-03-18",10,1,11,171,11,"t0","Ble",TRUE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"172","sample_0172","2019-03-18",10,1,11,172,12,"t0","Tet",FALSE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"173","sample_0173","2019-03-18",10,1,11,173,13,"t0","Col",FALSE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"174","sample_0174","2019-03-18",10,1,11,174,14,"t0","Ble",TRUE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"175","sample_0175","2019-03-18",10,1,11,175,15,"t0","Ble",FALSE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"176","sample_0176","2019-03-18",10,1,11,176,16,"t0","Col",TRUE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"177","sample_0177","2019-03-18",10,1,12,177,1,"t0","Col",TRUE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"178","sample_0178","2019-03-18",10,1,12,178,2,"t0","Col",FALSE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"179","sample_0179","2019-03-18",10,1,12,179,3,"t0","Col",TRUE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"180","sample_0180","2019-03-18",10,1,12,180,4,"t0","Tet",FALSE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"181","sample_0181","2019-03-18",10,1,12,181,5,"t0","Tet",FALSE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"182","sample_0182","2019-03-18",10,1,12,182,6,"t0","Tet",TRUE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"183","sample_0183","2019-03-18",10,1,12,183,7,"t0","Ble",FALSE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"184","sample_0184","2019-03-18",10,1,12,184,8,"t0","Col",TRUE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"185","sample_0185","2019-03-18",10,1,12,185,9,"t0","Ble",TRUE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"186","sample_0186","2019-03-18",10,1,12,186,10,"t0","Col",FALSE,8,FALSE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.49859482883406,0
"187","sample_0187","2019-03-18",10,1,12,187,11,"t0","Tet",TRUE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"188","sample_0188","2019-03-18",10,1,12,188,12,"t0","Tet",FALSE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"189","sample_0189","2019-03-18",10,1,12,189,13,"t0","Tet",FALSE,8,FALSE,18684.2131064427,11465.057529468,0,0,0,0,1,1.49859482883406,0
"190","sample_0190","2019-03-18",10,1,12,190,14,"t0","Ble",TRUE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"191","sample_0191","2019-03-18",10,1,12,191,15,"t0","Ble",FALSE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"192","sample_0192","2019-03-18",10,1,12,192,16,"t0","Ble",TRUE,8,FALSE,8130.88129984077,0,0,393.237122682646,0,0,1,1.49859482883406,0
"193","sample_0193","2019-03-18",10,1,13,193,1,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"194","sample_0194","2019-03-18",10,1,13,194,2,"t0","Tet",TRUE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"195","sample_0195","2019-03-18",10,1,13,195,3,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"196","sample_0196","2019-03-18",10,1,13,196,4,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"197","sample_0197","2019-03-18",10,1,13,197,5,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"198","sample_0198","2019-03-18",10,1,13,198,6,"t0","Tet",TRUE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"199","sample_0199","2019-03-18",10,1,13,199,7,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"200","sample_0200","2019-03-18",10,1,13,200,8,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"201","sample_0201","2019-03-18",10,1,13,201,9,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"202","sample_0202","2019-03-18",10,1,13,202,10,"t0","Tet",TRUE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"203","sample_0203","2019-03-18",10,1,13,203,11,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"204","sample_0204","2019-03-18",10,1,13,204,12,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"205","sample_0205","2019-03-18",10,1,13,205,13,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"206","sample_0206","2019-03-18",10,1,13,206,14,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"207","sample_0207","2019-03-18",10,1,13,207,15,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"208","sample_0208","2019-03-18",10,1,13,208,16,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"209","sample_0209","2019-03-18",10,1,14,209,1,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.60431122951872,0
"210","sample_0210","2019-03-18",10,1,14,210,2,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.60431122951872,0
"211","sample_0211","2019-03-18",10,1,14,211,3,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.60431122951872,0
"212","sample_0212","2019-03-18",10,1,14,212,4,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.60431122951872,0
"213","sample_0213","2019-03-18",10,1,14,213,5,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.60431122951872,0
"214","sample_0214","2019-03-18",10,1,14,214,6,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.60431122951872,0
"215","sample_0215","2019-03-18",10,1,14,215,7,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.60431122951872,0
"216","sample_0216","2019-03-18",10,1,14,216,8,"t0","Tet",TRUE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.60431122951872,0
"217","sample_0217","2019-03-18",10,1,14,217,9,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.60431122951872,0
"218","sample_0218","2019-03-18",10,1,14,218,10,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.60431122951872,0
"219","sample_0219","2019-03-18",10,1,14,219,11,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.60431122951872,0
"220","sample_0220","2019-03-18",10,1,14,220,12,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.60431122951872,0
"221","sample_0221","2019-03-18",10,1,14,221,13,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.60431122951872,0
"222","sample_0222","2019-03-18",10,1,14,222,14,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.60431122951872,0
"223","sample_0223","2019-03-18",10,1,14,223,15,"t0","Tet",TRUE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.60431122951872,0
"224","sample_0224","2019-03-18",10,1,14,224,16,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.60431122951872,0
"225","sample_0225","2019-03-18",10,1,15,225,1,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"226","sample_0226","2019-03-18",10,1,15,226,2,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"227","sample_0227","2019-03-18",10,1,15,227,3,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"228","sample_0228","2019-03-18",10,1,15,228,4,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"229","sample_0229","2019-03-18",10,1,15,229,5,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"230","sample_0230","2019-03-18",10,1,15,230,6,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"231","sample_0231","2019-03-18",10,1,15,231,7,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"232","sample_0232","2019-03-18",10,1,15,232,8,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"233","sample_0233","2019-03-18",10,1,15,233,9,"t0","Ble",FALSE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"234","sample_0234","2019-03-18",10,1,15,234,10,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"235","sample_0235","2019-03-18",10,1,15,235,11,"t0","Col",TRUE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"236","sample_0236","2019-03-18",10,1,15,236,12,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"237","sample_0237","2019-03-18",10,1,15,237,13,"t0","Tet",FALSE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"238","sample_0238","2019-03-18",10,1,15,238,14,"t0","Col",FALSE,8,TRUE,20135.7647808164,0,3127.2399921231,0,0,0,1,1.67280801345406,0
"239","sample_0239","2019-03-18",10,1,15,239,15,"t0","Ble",TRUE,8,TRUE,8130.88129984077,0,0,393.237122682646,0,0,1,1.67280801345406,0
"240","sample_0240","2019-03-18",10,1,15,240,16,"t0","Tet",TRUE,8,TRUE,18684.2131064427,11465.057529468,0,0,0,0,1,1.67280801345406,0
"241","sample_0001","2019-03-20",13,1,1,1,1,"t1","Tet",FALSE,0,FALSE,11408.9997135961,5948.06875404394,0,0,0,566.011196444144,1,1.65466008048669,51
"242","sample_0002","2019-03-20",13,1,1,2,2,"t1","Ble",FALSE,0,FALSE,5494.16564768898,0,0,232.931049033674,26.6126536697893,30.0447295130391,1,1.65466008048669,51
"243","sample_0003","2019-03-20",13,1,1,3,3,"t1","Ble",FALSE,0,FALSE,8260.87715468535,0,0,343.038793709736,39.2156862745098,70.9483219399668,1,1.65466008048669,51
"244","sample_0004","2019-03-20",13,1,1,4,4,"t1","Ble",FALSE,0,FALSE,5552.50989349312,0,0,226.404478577658,42.1413902720342,38.7655779671984,1,1.65466008048669,51
"245","sample_0005","2019-03-20",13,1,1,5,5,"t1","Col",FALSE,0,FALSE,14511.8249914086,111.514333136411,1584.43750527471,0,0,335.893324331167,1.14006822048921,1.65466008048669,51
"246","sample_0006","2019-03-20",13,1,1,6,6,"t1","Col",FALSE,0,FALSE,19785.0262631446,518.86235125327,2098.46119222438,3.76965707373337,1.57537907559006,848.341632205249,1.47024720446391,1.65466008048669,51
"247","sample_0007","2019-03-20",13,1,1,7,7,"t1","Tet",FALSE,0,FALSE,14630.3063227389,7384.4768897516,6.58283399442991,10.9151264523026,0,866.064646805638,1.00474174101915,1.65466008048669,51
"248","sample_0008","2019-03-20",13,1,1,8,8,"t1","Ble",FALSE,0,FALSE,5442.33136514474,14.0658846034827,0,217.120994739359,29.6508847441416,67.4037190198892,1.12902573500033,1.65466008048669,51
"249","sample_0009","2019-03-20",13,1,1,9,9,"t1","Col",FALSE,0,FALSE,18417.4847287028,358.39873969674,1749.68351759642,0,0,582.83399442991,1.39317580879242,1.65466008048669,51
"250","sample_0010","2019-03-20",13,1,1,10,10,"t1","Tet",FALSE,0,FALSE,10839.377928354,5674.12158550651,3.60086645849157,3.0944946127662,2.41933215179903,492.249697583481,1.0023606544502,1.65466008048669,51
"251","sample_0011","2019-03-20",13,1,1,11,11,"t1","Col",FALSE,0,FALSE,23876.2532311137,553.35190030101,2336.34343263848,3.43207584324978,0,1319.66129349875,1.45196985261585,1.65466008048669,51
"252","sample_0012","2019-03-20",13,1,1,12,12,"t1","Ble",FALSE,0,FALSE,1842.76053297325,0,0,68.360199172926,7.59557768588067,35.8961375080879,1,1.65466008048669,51
"253","sample_0013","2019-03-20",13,1,1,13,13,"t1","Col",FALSE,0,FALSE,20206.1085735955,5.57009030297916,2561.0037415253,11.8153430669255,0,214.645399049146,1.01359676136722,1.65466008048669,51
"254","sample_0014","2019-03-20",13,1,1,14,14,"t1","Ble",FALSE,0,FALSE,4457.7482988044,0,0,184.263088305624,31.4513179733874,47.7114805750134,1,1.65466008048669,51
"255","sample_0015","2019-03-20",13,1,1,15,15,"t1","Tet",FALSE,0,FALSE,11830.9056487917,6310.85604973697,0,0,0,468.562747911216,1,1.65466008048669,51
"256","sample_0016","2019-03-20",13,1,1,16,16,"t1","Tet",FALSE,0,FALSE,11841.2425553099,6689.62219033955,0,0,0,445.944805468816,1,1.65466008048669,51
"257","sample_0017","2019-03-20",13,1,2,17,1,"t1","Col",FALSE,0,FALSE,21484.0996357949,230.230399189805,2552.73300137846,8.43953076208963,0,555.996286606465,1.18607245596343,1.97671956531258,51
"258","sample_0018","2019-03-20",13,1,2,18,2,"t1","Tet",FALSE,0,FALSE,11199.2499452781,5470.78515767857,12.5467690663066,0,0,620.643092244071,1.00458680160608,1.97671956531258,51
"259","sample_0019","2019-03-20",13,1,2,19,3,"t1","Ble",FALSE,0,FALSE,4680.72805954933,0,6.86415168649956,208.512673362028,27.0627619771007,37.8653613525755,1.0657679070674,1.97671956531258,51
"260","sample_0020","2019-03-20",13,1,2,20,4,"t1","Col",FALSE,0,FALSE,24928.7104639154,13.2781950656877,3125.94593073958,25.4311193630967,0,285.537457450699,1.02483348765107,1.97671956531258,51
"261","sample_0021","2019-03-20",13,1,2,21,5,"t1","Ble",FALSE,0,FALSE,4895.70659707992,0,35.6710833544322,189.608124454947,33.5330688947028,49.2868596506034,1.36339929666627,1.97671956531258,51
"262","sample_0022","2019-03-20",13,1,2,22,6,"t1","Col",FALSE,0,FALSE,24699.8467779109,203.11137367429,2964.75089318367,8.3832672236757,0,742.903761217543,1.14239078477299,1.97671956531258,51
"263","sample_0023","2019-03-20",13,1,2,23,7,"t1","Ble",FALSE,0,FALSE,11610.9832829325,16.9353250625932,24.6996933637156,506.090528033308,66.9536107125777,50.5809210341238,1.16721663167796,1.97671956531258,51
"264","sample_0024","2019-03-20",13,1,2,24,8,"t1","Ble",FALSE,0,FALSE,11076.9146325034,0,39.4970039665795,454.946971615045,60.5395673333896,115.959152671111,1.17233453052848,1.97671956531258,51
"265","sample_0025","2019-03-20",13,1,2,25,9,"t1","Tet",FALSE,0,FALSE,13678.2397949307,6323.74040003376,63.8591160998115,0,0,880.69316679326,1.02019456860365,1.97671956531258,51
"266","sample_0026","2019-03-20",13,1,2,26,10,"t1","Col",FALSE,0,FALSE,22658.4242127662,406.560328579064,2601.23217149127,0,0,951.416434579571,1.30513663010548,1.97671956531258,51
"267","sample_0027","2019-03-20",13,1,2,27,11,"t1","Col",FALSE,0,FALSE,24455.2531071989,234.506428109264,2966.83264410499,0,2.1942779981433,741.891017526092,1.15710383179503,1.97671956531258,51
"268","sample_0028","2019-03-20",13,1,2,28,12,"t1","Col",FALSE,0,FALSE,26242.7829454863,3.93844768897516,3428.47497679129,2.08175092131544,0,310.405941429657,1.00351327041127,1.97671956531258,51
"269","sample_0029","2019-03-20",13,1,2,29,13,"t1","Tet",FALSE,0,FALSE,11765.5834711227,6022.84299659606,0,0,0,662.053056516724,1,1.97671956531258,51
"270","sample_0030","2019-03-20",13,1,2,30,14,"t1","Tet",FALSE,0,FALSE,12524.3727255071,6603.25765887417,9.33974737671252,0,0,536.416575238417,1.00282882455128,1.97671956531258,51
"271","sample_0031","2019-03-20",13,1,2,31,15,"t1","Tet",FALSE,0,FALSE,11338.2116626213,5976.48184094298,17.3854333699046,16.7665344473514,0,406.053956733339,1.01144492146857,1.97671956531258,51
"272","sample_0032","2019-03-20",13,1,2,32,16,"t1","Ble",FALSE,0,FALSE,4626.69328463161,0,2.75691338228261,184.263088305624,33.8143865867724,43.6042422707964,1.02991696701704,1.97671956531258,51
"273","sample_0033","2019-03-20",13,1,3,33,1,"t1","Tet",FALSE,0,FALSE,13374.9254236701,7120.7696852055,0,0,0,578.10785720314,1,1.87494367509217,51
"274","sample_0034","2019-03-20",13,1,3,34,2,"t1","Tet",FALSE,0,FALSE,12917.6826591499,6599.26294764678,0,7.6518412242946,0,600.1631642614,1.00231899562044,1.87494367509217,51
"275","sample_0035","2019-03-20",13,1,3,35,3,"t1","Ble",FALSE,0,FALSE,3809.21244774524,0,0,163.333052015641,17.3291698314907,31.5075815118013,1,1.87494367509217,51
"276","sample_0036","2019-03-20",13,1,3,36,4,"t1","Tet",FALSE,0,FALSE,12350.1407343742,5994.09232846654,36.1774552001575,0,0,723.324049849495,1.01207059731886,1.87494367509217,51
"277","sample_0037","2019-03-20",13,1,3,37,5,"t1","Col",FALSE,0,FALSE,23490.283125057,272.428053000253,2778.01220918784,19.8610290601176,0,726.24975384702,1.20980420582043,1.87494367509217,51
"278","sample_0038","2019-03-20",13,1,3,38,6,"t1","Ble",FALSE,0,FALSE,5812.49037193575,0,7.93315891636425,261.906771316848,25.9937547472361,41.2974371958252,1.06052449118457,1.87494367509217,51
"279","sample_0039","2019-03-20",13,1,3,39,7,"t1","Ble",FALSE,0,FALSE,11330.8843141981,8.49579430050356,136.045235884885,413.424480265564,60.5958308718035,99.6989900694855,1.64287620912874,1.87494367509217,51
"280","sample_0040","2019-03-20",14,1,3,40,8,"t1","Col",FALSE,0,FALSE,24634.9364126143,487.861141587194,2837.82035052184,21.8865164430191,0,917.658311531212,1.35149553770939,1.87494367509217,52
"281","sample_0041","2019-03-20",14,1,3,41,9,"t1","Ble",FALSE,0,FALSE,11722.669710119,4.44481953470054,53.9567333389597,441.725040087771,67.9100908656145,117.984640054013,1.26293340673856,1.87494367509217,52
"282","sample_0042","2019-03-20",14,1,3,42,10,"t1","Ble",FALSE,0,FALSE,8837.21064965257,0,0,373.421104453259,84.6766253129659,41.6912819647228,1,1.87494367509217,52
"283","sample_0043","2019-03-20",14,1,3,43,11,"t1","Ble",FALSE,0,FALSE,4888.27317577292,0,9.22722029988466,197.259965679242,25.262328747855,34.3207584324978,1.09334965076518,1.87494367509217,52
"284","sample_0044","2019-03-20",14,1,3,44,12,"t1","Tet",FALSE,0,FALSE,14753.945708026,6763.83379750753,60.3145131797339,4.89492784201198,0,972.233943792725,1.01929316112852,1.87494367509217,52
"285","sample_0045","2019-03-20",14,1,3,45,13,"t1","Col",FALSE,0,FALSE,20966.9901676091,0,2637.80347146032,0,0,203.955326750499,1,1.87494367509217,52
"286","sample_0046","2019-03-20",14,1,3,46,14,"t1","Col",FALSE,0,FALSE,25434.8590674431,2.41933215179903,3354.88226854587,0,0,254.311193630967,1.00144227469103,1.87494367509217,52
"287","sample_0047","2019-03-20",14,1,3,47,15,"t1","Col",FALSE,0,FALSE,24402.3539360959,235.237854108645,2953.9482938082,0,0,701.156215714406,1.15826643796411,1.87494367509217,52
"288","sample_0048","2019-03-20",14,1,3,48,16,"t1","Tet",FALSE,0,FALSE,13241.1779165162,6208.96278166934,68.6977804034096,0,3.20702168959406,832.812895603005,1.02212587640295,1.87494367509217,52
"289","sample_0049","2019-03-20",14,1,4,49,1,"t1","Tet",FALSE,4,FALSE,14006.2608286719,8232.70599488002,0,0,0,485.273018820154,1,1.53643305237244,52
"290","sample_0050","2019-03-20",14,1,4,50,2,"t1","Ble",TRUE,4,FALSE,3659.81815030242,0,0,137.451824345233,37.3589895068501,39.7783216586491,1,1.53643305237244,52
"291","sample_0051","2019-03-20",14,1,4,51,3,"t1","Tet",FALSE,4,FALSE,12447.3471729935,6872.366163108,0,1.35032492193434,0,444.875798238951,1.0003929723294,1.53643305237244,52
"292","sample_0052","2019-03-20",14,1,4,52,4,"t1","Tet",FALSE,4,FALSE,16146.7658665766,9120.31957689819,0,0,0,583.227839198807,1,1.53643305237244,52
"293","sample_0053","2019-03-20",14,1,4,53,5,"t1","Col",FALSE,4,FALSE,24726.0467802065,1163.64250147692,2297.85917236335,0,1.06900722986469,1866.88046811264,1.80608913617481,1.53643305237244,52
"294","sample_0054","2019-03-20",14,1,4,54,6,"t1","Tet",FALSE,4,FALSE,13536.9340748418,6796.46664978761,11.1401806059583,20.0298196753594,0,612.822460404535,1.0091819700447,1.53643305237244,52
"295","sample_0055","2019-03-20",14,1,4,55,7,"t1","Ble",FALSE,4,FALSE,4386.44236257349,8.3832672236757,0,160.969983402256,34.20823135567,42.5914985793457,1.10387763809832,1.53643305237244,52
"296","sample_0056","2019-03-20",14,1,4,56,8,"t1","Ble",FALSE,4,FALSE,5496.90274406279,10.4650181449911,7.53931414746673,231.805778265395,36.627563507469,50.2433398036403,1.15778795876091,1.53643305237244,52
"297","sample_0057","2019-03-20",14,1,4,57,9,"t1","Tet",TRUE,4,FALSE,14920.1743960841,8489.83036543168,19.6922384448758,0,0,575.125889667201,1.00463899316033,1.53643305237244,52
"298","sample_0058","2019-03-20",14,1,4,58,10,"t1","Ble",FALSE,4,FALSE,5765.01547692914,0,0,201.81731229077,49.9620221115706,66.3347117900245,1,1.53643305237244,52
"299","sample_0059","2019-03-20",14,1,4,59,11,"t1","Ble",TRUE,4,FALSE,11753.4183672546,8.49579430050356,118.097167130841,414.212169803359,86.252004388556,105.212816834051,1.5758869800094,1.53643305237244,52
"300","sample_0060","2019-03-20",14,1,4,60,12,"t1","Col",FALSE,4,FALSE,22041.4668831688,0,2965.98869102878,21.4926716741216,0,470.813289447773,1.01449199264899,1.53643305237244,52
"301","sample_0061","2019-03-20",14,1,4,61,13,"t1","Col",FALSE,4,FALSE,20363.9013476018,877.767462795735,2199.1166624469,0,0,1259.40304385743,1.68858722228564,1.53643305237244,52
"302","sample_0062","2019-03-20",14,1,4,62,14,"t1","Tet",FALSE,4,FALSE,14911.50553766,8074.26787070639,31.3387908965595,9.90238276085183,0,604.889301488171,1.0102248091502,1.53643305237244,52
"303","sample_0063","2019-03-20",14,1,4,63,15,"t1","Col",FALSE,4,FALSE,22576.0742174586,418.994570568543,2664.64117928377,0,0,932.286831518834,1.30689672305418,1.53643305237244,52
"304","sample_0064","2019-03-20",14,1,4,64,16,"t1","Col",TRUE,4,FALSE,19184.80349086,7.87689537795032,2498.55121388584,0,0.956480153036825,479.365347286691,1.00630510757444,1.53643305237244,52
"305","sample_0065","2019-03-20",14,1,5,65,1,"t1","Tet",TRUE,4,FALSE,13756.7441282359,7275.32562522857,31.0012096660759,0,0,718.260331392241,1.00852213313149,1.81767118601973,52
"306","sample_0066","2019-03-20",14,1,5,66,2,"t1","Col",FALSE,4,FALSE,23039.3132197035,401.77792781388,2627.33845331533,0,2.30680507497117,976.847553942668,1.29885528375336,1.81767118601973,52
"307","sample_0067","2019-03-20",14,1,5,67,3,"t1","Col",FALSE,4,FALSE,23963.5012978198,179.030579233128,3025.29046051706,0,0,528.59594339888,1.11794292053162,1.81767118601973,52
"308","sample_0068","2019-03-20",14,1,5,68,4,"t1","Ble",TRUE,4,FALSE,11186.6771887585,0,530.508903704954,249.585056404197,31.6201085886291,194.165471066475,1.77040800167708,1.81767118601973,52
"309","sample_0069","2019-03-20",14,1,5,69,5,"t1","Ble",FALSE,4,FALSE,7868.39708536867,0,249.078684558472,233.493684417813,32.1827439727684,90.1341885391172,1.99791615229521,1.81767118601973,52
"310","sample_0070","2019-03-20",14,1,5,70,6,"t1","Col",TRUE,4,FALSE,20705.8179291192,127.718232199623,2589.36056488593,8.49579430050356,0,515.99291079416,1.10527696143734,1.81767118601973,52
"311","sample_0071","2019-03-20",14,1,5,71,7,"t1","Tet",FALSE,4,FALSE,16103.8666645962,6978.1978788646,179.030579233128,0,0,1373.28044560722,1.05127765626977,1.81767118601973,52
